domain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
authorization,auth_assignment,assigned_by_user_agent_id,assigned_by_user_agent_id,Assigning User Identifier,BIGINT,,service.agent.agent_id,,,transactional_data,"Unique identifier of the user (supervisor, system administrator, or automated process) who performed the assignment action.",Internal RBAC Standards
authorization,auth_assignment,assigned_by_user_id,assigned_by_user_id,Assigning User Identifier,BIGINT,,shared.user.user_id,,,transactional_data,"Unique identifier of the user (supervisor, system administrator, or automated process) who performed the assignment action.",Internal RBAC Standards
authorization,auth_assignment,assigned_to_user_id,assigned_to_user_id,Assigned User Identifier,BIGINT,,shared.user.user_id,,,transactional_data,"Unique identifier of the individual user (authorizer, nurse reviewer, medical director) to whom the authorization request is assigned. May be employee ID or system user ID.",Internal RBAC Standards
authorization,auth_assignment,assigned_to_workgroup_id,assigned_to_workgroup_id,Assigned Workgroup Identifier,BIGINT,,shared.workgroup.workgroup_id,,,transactional_data,"Unique identifier of the workgroup, team, or queue to which the authorization request is assigned (e.g., Cardiology UM Team, Inpatient Review Queue).",Internal Workflow Management Standards
authorization,auth_assignment,assignment_rule_id,assignment_rule_id,Assignment Rule Identifier,BIGINT,,fraud.fraud_rule.fraud_rule_id,,,transactional_data,"Unique identifier of the business rule or routing logic used to automatically assign the authorization request, used for rule effectiveness analysis.",Internal Workflow Management Standards
authorization,auth_assignment,auth_rule_id,auth_rule_id,Assignment Rule Identifier,BIGINT,,authorization.auth_rule.auth_rule_id,,,transactional_data,"Unique identifier of the business rule or routing logic used to automatically assign the authorization request, used for rule effectiveness analysis.",Internal Workflow Management Standards
authorization,auth_assignment,auth_status_id,auth_status_id,Auth Status Id (Foreign Key),BIGINT,,authorization.auth_status.auth_status_id,,,transactional_data,Foreign key linking to authorization.auth_status. Business justification: Auth assignment status should reference auth_status table for standardized workflow status codes with SLA hours and escalation requirements.,Internal - LLM Generated Cross-Domain Link
authorization,auth_assignment,authorization_request_id,authorization_request_id,Authorization Request Identifier,BIGINT,,authorization.request.request_id,,,transactional_data,Unique identifier of the prior authorization or utilization management request that is being assigned. Links to the authorization request entity.,HIPAA EDI 278 Authorization
authorization,auth_assignment,cancelled_by_user_id,cancelled_by_user_id,Cancelled By User Identifier,BIGINT,,shared.user.user_id,,,transactional_data,Unique identifier of the user who cancelled the assignment if applicable.,Internal RBAC Standards
authorization,auth_assignment,care_setting_id,care_setting_id,Care Setting Id (Foreign Key),BIGINT,,authorization.care_setting.care_setting_id,,,transactional_data,Foreign key linking to authorization.care_setting. Business justification: Assignments are routed based on care setting for proper reviewer expertise matching and authorization criteria.,Internal - LLM Generated Cross-Domain Link
authorization,auth_assignment,clinical_guideline_id,clinical_guideline_id,Clinical Guideline Id (Foreign Key),BIGINT,,authorization.clinical_guideline.clinical_guideline_id,,,transactional_data,Foreign key linking to authorization.clinical_guideline. Business justification: Assignments reference clinical guidelines used for routing to reviewers with appropriate guideline expertise.,Internal - LLM Generated Cross-Domain Link
authorization,auth_assignment,escalated_to_user_agent_id,escalated_to_user_agent_id,Escalated To User Identifier,BIGINT,,service.agent.agent_id,,,transactional_data,"Unique identifier of the user (typically a supervisor, medical director, or senior reviewer) to whom the authorization request was escalated.",Internal RBAC Standards
authorization,auth_assignment,escalated_to_user_id,escalated_to_user_id,Escalated To User Identifier,BIGINT,,shared.user.user_id,,,transactional_data,"Unique identifier of the user (typically a supervisor, medical director, or senior reviewer) to whom the authorization request was escalated.",Internal RBAC Standards
authorization,auth_assignment,member_profile_id,member_profile_id,Member Identifier,BIGINT,,member.member_profile.member_profile_id,"restricted,pii_subscriber",,transactional_data,Unique identifier of the health plan member for whom the authorization request is being reviewed. Used for member-specific analytics and audit trails.,HIPAA Privacy Rule
authorization,auth_assignment,previous_assignment_id,previous_assignment_id,Previous Assignment Identifier,BIGINT,,sales.broker_campaign_assignment.assignment_id,,,transactional_data,"Unique identifier of the previous assignment record if this authorization request was reassigned, creating an assignment history chain.",Internal Workflow Management Standards
authorization,auth_assignment,priority_level_id,priority_level_id,Priority Level Id (Foreign Key),BIGINT,,authorization.priority_level.priority_level_id,,,transactional_data,Foreign key linking to authorization.priority_level. Business justification: Auth assignment priority should reference priority_level table which defines SLA hours and escalation thresholds for different priority categories.,Internal - LLM Generated Cross-Domain Link
authorization,auth_assignment,profile_id,profile_id,Requesting Provider Identifier,BIGINT,,provider.profile.profile_id,,,transactional_data,Unique identifier of the healthcare provider or facility requesting the authorization. Used for provider-specific analytics and patterns.,CMS NPI Standards
authorization,auth_assignment,provider_id,provider_id,Requesting Provider Identifier,BIGINT,,provider.provider.provider_id,,,transactional_data,Unique identifier of the healthcare provider or facility requesting the authorization. Used for provider-specific analytics and patterns.,CMS NPI Standards
authorization,auth_assignment,reassigned_from_user_agent_id,reassigned_from_user_agent_id,Reassigned From User Identifier,BIGINT,,service.agent.agent_id,,,transactional_data,Unique identifier of the original user from whom the authorization request was reassigned.,Internal RBAC Standards
authorization,auth_assignment,reassigned_from_user_id,reassigned_from_user_id,Reassigned From User Identifier,BIGINT,,shared.user.user_id,,,transactional_data,Unique identifier of the original user from whom the authorization request was reassigned.,Internal RBAC Standards
authorization,auth_assignment,request_type_id,request_type_id,Request Type Id (Foreign Key),BIGINT,,authorization.request_type.request_type_id,,,transactional_data,"Foreign key linking to authorization.request_type. Business justification: Auth assignment authorization type should reference request_type table which defines turnaround times, clinical review requirements, and documentation requirements.",Internal - LLM Generated Cross-Domain Link
authorization,auth_assignment,service_type_id,service_type_id,Service Type Id (Foreign Key),BIGINT,,authorization.service_type.service_type_id,,,transactional_data,Foreign key linking to authorization.service_type. Business justification: Assignments are routed based on service type for proper reviewer specialty matching and workload distribution.,Internal - LLM Generated Cross-Domain Link
authorization,auth_assignment,accepted_timestamp,accepted_timestamp,Assignment Acceptance Timestamp,TIMESTAMP,,,,,transactional_data,"Date and time when the assigned user or workgroup accepted the authorization request assignment, indicating acknowledgment and intent to process.",Internal Workflow Management Standards
authorization,auth_assignment,active_work_hours,active_work_hours,Active Work Hours,"DECIMAL(10,2)",,,,,transactional_data,"Actual time in hours spent actively working on the authorization request, excluding time on hold or awaiting additional information.",Internal Workforce Analytics Standards
